"caso_id","llamante_descripcion","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_indec_id"
"410340","Comisaría","Femenino","Sin datos","Física","35","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-21 02:44:49","Ciudad Autónoma de Buenos Aires","02"
"410342","Comisaría","Masculino","No hay niñas/os","Física","30","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-12-21 07:38:47","Ciudad Autónoma de Buenos Aires","02"
"410343","Comisaría","Masculino","Sin datos","Física","25","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-12-21 07:41:40","Ciudad Autónoma de Buenos Aires","02"
"410344","Víctima","Femenino","Sin datos","Psicológica","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Llamante solicitó información y/o orientación","2018-12-21 09:46:27","Ciudad Autónoma de Buenos Aires","02"
"410346","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-21 10:37:27","Ciudad Autónoma de Buenos Aires","02"
"410347","Víctima","Femenino","No hay niñas/os","Económica y física","39","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-21 11:02:13","Ciudad Autónoma de Buenos Aires","02"
"410349","Familiar de la víctima","Femenino","Otro familiar","Psicológica","Sin Datos","Sin Datos","Masculino","1","1","NS/NC","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-21 13:19:22","Ciudad Autónoma de Buenos Aires","02"
"410350","Comisaría","Masculino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-21 13:39:54","Ciudad Autónoma de Buenos Aires","02"
"410354","Comisaría","Masculino","Otro familiar","Física","31","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-21 14:53:39","Ciudad Autónoma de Buenos Aires","02"
"410355","Familiar de la víctima","Masculino","No hay niñas/os","Física","58","50 a 59 años","Femenino","1","1","Masculino","Hij@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-21 14:56:53","Ciudad Autónoma de Buenos Aires","02"
"410356","Familiar de la víctima","Masculino","No hay niñas/os","Física","30","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-21 15:07:03","Ciudad Autónoma de Buenos Aires","02"
"410361","Víctima","Masculino","Padre","Física","39","30 a 39 años","Masculino","1","1","Femenino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-21 16:06:37","Ciudad Autónoma de Buenos Aires","02"
"410365","Familiar de la víctima","Femenino","No hay niñas/os","Psicológica","52","50 a 59 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-21 16:53:04","Ciudad Autónoma de Buenos Aires","02"
"409904","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-21 16:58:19","Ciudad Autónoma de Buenos Aires","02"
"410367","Familiar de la víctima","Femenino","Otro familiar","Física","5","1 a 5 años","Femenino","1","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-21 17:24:32","Ciudad Autónoma de Buenos Aires","02"
"234197","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-21 17:46:19","Ciudad Autónoma de Buenos Aires","02"
"410368","Familiar de la víctima","Masculino","No hay niñas/os","Psicológica","38","30 a 39 años","Femenino","1","1","Masculino","Otro no conviviente","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-21 18:11:46","Ciudad Autónoma de Buenos Aires","02"
"410369","Víctima","Femenino","Madre","Psicológica","38","30 a 39 años","Femenino","2","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2018-12-21 18:30:42","Ciudad Autónoma de Buenos Aires","02"
"408248","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-21 18:57:54","Ciudad Autónoma de Buenos Aires","02"
"410339","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-21 18:59:29","Ciudad Autónoma de Buenos Aires","02"
"410372","Familiar de la víctima","Femenino","No hay niñas/os","Psicológica","20","18 a 29 años","Masculino","2","1","Masculino","Otro conviviente","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-21 19:22:13","Ciudad Autónoma de Buenos Aires","02"
"347846","Víctima","Femenino","Sin datos","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Femenino","Otro no conviviente","Llamante solicitó información y/o orientación","2018-12-21 21:56:37","Ciudad Autónoma de Buenos Aires","02"
"410373","Agresor/a","Masculino","Padre","Psicológica","37","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-21 22:10:40","Ciudad Autónoma de Buenos Aires","02"
"98078","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-21 23:15:19","Ciudad Autónoma de Buenos Aires","02"
"410374","Víctima","Femenino","No hay niñas/os","Física","71","Más de 60 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-12-21 23:27:39","Ciudad Autónoma de Buenos Aires","02"
"410375","Comisaría","Masculino","Otro no familiar","Psicológica","5","1 a 5 años","Masculino","2","1","NS/NC","Ns/Nc","No había móviles y/o Equipos para realizar la intervención","2018-12-22 00:43:34","Ciudad Autónoma de Buenos Aires","02"
"410377","Comisaría","Masculino","Otro no familiar","Física","53","50 a 59 años","Femenino","1","1","Femenino","Hij@","Llamante solicitó información y/o orientación","2018-12-22 02:11:25","Ciudad Autónoma de Buenos Aires","02"
"410378","Víctima","Femenino","Madre","Psicológica","45","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-12-22 02:25:07","Ciudad Autónoma de Buenos Aires","02"
"410379","Vecina/o de la víctima","Femenino","Otro no familiar","Física","2","1 a 5 años","Femenino","1","1","Femenino","Abuel@","La víctima no aceptó la intervención de Equipos Móviles","2018-12-22 02:28:01","Ciudad Autónoma de Buenos Aires","02"
"410381","Comisaría","Masculino","No hay niñas/os","Física","39","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2018-12-22 04:53:45","Ciudad Autónoma de Buenos Aires","02"
"410390","Comisaría","Femenino","Otro no familiar","Física","37","30 a 39 años","Masculino","1","1","NS/NC","Espos@/compañer@ actual","Está interviniendo o se deriva a otra institución","2018-12-22 07:02:30","Ciudad Autónoma de Buenos Aires","02"
"410393","Comisaría","Femenino","Otro no familiar","Física","20","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2018-12-22 09:56:08","Ciudad Autónoma de Buenos Aires","02"
"410395","Víctima","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Masculino","1","1","NS/NC","Ns/Nc","La víctima no aceptó la intervención de Equipos Móviles","2018-12-22 10:39:45","Ciudad Autónoma de Buenos Aires","02"
"410397","Víctima","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2018-12-22 11:20:58","Ciudad Autónoma de Buenos Aires","02"
"410399","Víctima","Femenino","No hay niñas/os","Psicológica","65","Más de 60 años","Femenino","1","1","Femenino","Hij@","La víctima no aceptó la intervención de Equipos Móviles","2018-12-22 11:46:10","Ciudad Autónoma de Buenos Aires","02"
"410398","Comisaría","Masculino","Otro no familiar","Psicológica","35","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2018-12-22 11:57:35","Ciudad Autónoma de Buenos Aires","02"
"410400","Comisaría","Femenino","Otro no familiar","Física","35","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-12-22 15:32:05","Ciudad Autónoma de Buenos Aires","02"
"410401","Familiar de la víctima","Femenino","No hay niñas/os","Física","54","50 a 59 años","Femenino","1","1","Femenino","Hij@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-22 16:08:22","Ciudad Autónoma de Buenos Aires","02"
"410402","Comisaría","Femenino","Otro no familiar","Física","29","18 a 29 años","Femenino","1","1","NS/NC","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2018-12-22 16:13:33","Ciudad Autónoma de Buenos Aires","02"
"410402","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-22 16:21:03","Ciudad Autónoma de Buenos Aires","02"
"410403","Otro Particular","Femenino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Padre","Llamante solicitó información y/o orientación","2018-12-22 20:19:49","Ciudad Autónoma de Buenos Aires","02"
"410404","Comisaría","Femenino","No hay niñas/os","Económica y física","78","Más de 60 años","Femenino","1","1","Masculino","Hij@","La víctima no aceptó la intervención de Equipos Móviles","2018-12-22 20:24:37","Ciudad Autónoma de Buenos Aires","02"
"410404","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-22 20:26:44","Ciudad Autónoma de Buenos Aires","02"
"410405","Comisaría","Femenino","Otro no familiar","Física","66","Más de 60 años","Femenino","1","1","Masculino","Otro conviviente","La víctima no aceptó la intervención de Equipos Móviles","2018-12-22 20:32:48","Ciudad Autónoma de Buenos Aires","02"
"410406","Familiar de la víctima","Femenino","Otro familiar","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-22 20:36:56","Ciudad Autónoma de Buenos Aires","02"
"410409","Comisaría","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","1","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-22 21:15:32","Ciudad Autónoma de Buenos Aires","02"
"410410","Comisaría","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2018-12-22 23:45:42","Ciudad Autónoma de Buenos Aires","02"
"410411","Familiar de la víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Masculino","1","1","Femenino","Hij@","No había móviles y/o Equipos para realizar la intervención","2018-12-23 00:12:08","Ciudad Autónoma de Buenos Aires","02"
"410412","Comisaría","Masculino","Otro no familiar","Psicológica","32","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2018-12-23 01:50:20","Ciudad Autónoma de Buenos Aires","02"
"410413","Víctima","Femenino","No hay niñas/os","Psicológica","64","Más de 60 años","Femenino","1","1","Masculino","Hij@","La víctima no aceptó la intervención de Equipos Móviles","2018-12-23 02:31:14","Ciudad Autónoma de Buenos Aires","02"
"410414","Comisaría","Femenino","Otro no familiar","Física","27","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2018-12-23 03:01:32","Ciudad Autónoma de Buenos Aires","02"
"410414","Comisaría","Masculino","Otro no familiar","Física","27","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2018-12-23 03:04:12","Ciudad Autónoma de Buenos Aires","02"
"410415","Comisaría","Femenino","No hay niñas/os","Psicológica","35","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2018-12-23 03:23:41","Ciudad Autónoma de Buenos Aires","02"
"410417","Comisaría","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Se planificó intervención para otro momento","2018-12-23 07:00:51","Ciudad Autónoma de Buenos Aires","02"
"410405","Víctima","Femenino","Otro familiar","Psicológica","Sin Datos","Sin Datos","Femenino","3","1","Masculino","Otro no conviviente","Se planificó intervención para otro momento","2018-12-23 07:27:16","Ciudad Autónoma de Buenos Aires","02"
"410418","Comisaría","Femenino","Otro no familiar","Física","40","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2018-12-23 07:46:36","Ciudad Autónoma de Buenos Aires","02"
"410423","Comisaría","Femenino","Otro no familiar","Psicológica","40","40 a 49 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2018-12-23 09:19:13","Ciudad Autónoma de Buenos Aires","02"
"410424","Familiar de la víctima","Masculino","Otro familiar","Psicológica","8","6 a 11 años","Femenino","1","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2018-12-23 09:45:45","Ciudad Autónoma de Buenos Aires","02"
"410432","Comisaría","Femenino","Otro no familiar","Física","32","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2018-12-23 11:03:22","Ciudad Autónoma de Buenos Aires","02"
"410405","Profesionales PVCV","NS/NC","Sin datos","Sin datos","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2018-12-23 11:16:54","Ciudad Autónoma de Buenos Aires","02"
