"caso_id","llamante_descripcion","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_id"
"297352","Hospital","Femenino","Otro no familiar","Psicológica","24","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-05-16 16:35:00","Ciudad Autónoma de Buenos Aires","02"
"297353","Otra Institución","Femenino","No hay niñas/os","Física","43","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-05-16 17:30:00","Ciudad Autónoma de Buenos Aires","02"
"297354","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-16 18:30:00","Ciudad Autónoma de Buenos Aires","02"
"297355","Familiar de la víctima","Femenino","Madre","Física","14","12 a 17 años","Femenino","2","1","Masculino","Padre","Se planificó intervención para otro momento","2019-05-16 20:45:00","Ciudad Autónoma de Buenos Aires","02"
"297356","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-05-16 10:15:00","Ciudad Autónoma de Buenos Aires","02"
"297357","Comisaría","Femenino","Otro no familiar","Física","26","18 a 29 años","Femenino","1","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-05-17 21:15:00","Ciudad Autónoma de Buenos Aires","02"
"297358","Comisaría","Femenino","Otro no familiar","Física","25","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-05-17 04:00:00","Ciudad Autónoma de Buenos Aires","02"
"297359","Otro sobre un caso que no es violencia familiar","Masculino","Otro no familiar","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-05-17 05:00:00","Ciudad Autónoma de Buenos Aires","02"
"297360","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-17 09:00:00","Ciudad Autónoma de Buenos Aires","02"
"297361","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-17 08:15:00","Ciudad Autónoma de Buenos Aires","02"
"297362","Familiar de la víctima","Femenino","Sin datos","Física","44","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-05-17 09:20:00","Ciudad Autónoma de Buenos Aires","02"
"297363","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-17 09:00:00","Ciudad Autónoma de Buenos Aires","02"
"297364","Víctima","Masculino","Padre","Física","26","18 a 29 años","Masculino","2","1","Femenino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-05-17 10:00:00","Ciudad Autónoma de Buenos Aires","02"
"297365","Víctima","Masculino","Padre","Psicológica","39","30 a 39 años","Masculino","2","1","Femenino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-05-17 10:45:00","Ciudad Autónoma de Buenos Aires","02"
"297366","Otro Particular","Femenino","No hay niñas/os","Física","66","Más de 60 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-05-17 11:30:00","Ciudad Autónoma de Buenos Aires","02"
"297367","Familiar de la víctima","Femenino","Madre","Física","9","6 a 11 años","Masculino","1","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-05-17 12:45:00","Ciudad Autónoma de Buenos Aires","02"
"297368","Víctima","Femenino","Madre","Psicológica","21","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-05-17 15:20:00","Ciudad Autónoma de Buenos Aires","02"
"297369","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-17 15:25:00","Ciudad Autónoma de Buenos Aires","02"
"297370","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-17 16:10:00","Ciudad Autónoma de Buenos Aires","02"
"297371","Comisaría","Femenino","No hay niñas/os","Física","41","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-05-17 16:25:00","Ciudad Autónoma de Buenos Aires","02"
"297372","Familiar de la víctima","Masculino","No hay niñas/os","Psicológica","83","Más de 60 años","Femenino","1","1","Femenino","Hij@","Llamante solicitó información y/o orientación","2019-05-17 16:15:00","Ciudad Autónoma de Buenos Aires","02"
"297373","Familiar de la víctima","Femenino","Otro familiar","Física","2","1 a 5 años","Masculino","3","2","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-05-17 15:30:00","Ciudad Autónoma de Buenos Aires","02"
"297374","Comisaría","Femenino","Otro no familiar","Física","39","30 a 39 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-05-17 15:45:00","Ciudad Autónoma de Buenos Aires","02"
"297375","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-17 18:50:00","Ciudad Autónoma de Buenos Aires","02"
"297376","Comisaría","Masculino","Otro no familiar","Física","24","18 a 29 años","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-05-17 18:35:00","Ciudad Autónoma de Buenos Aires","02"
"297377","Víctima","Masculino","No hay niñas/os","Física","70","Más de 60 años","Femenino","1","1","Masculino","Hij@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-05-17 18:10:00","Ciudad Autónoma de Buenos Aires","02"
"297378","Comisaría","Femenino","No hay niñas/os","Física","23","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-17 20:30:00","Ciudad Autónoma de Buenos Aires","02"
"297379","Víctima","Femenino","Madre","Física","14","12 a 17 años","Femenino","2","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-05-17 20:30:00","Ciudad Autónoma de Buenos Aires","02"
"297380","Comisaría","Femenino","Madre","Física","1","1 a 5 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-05-17 22:00:00","Ciudad Autónoma de Buenos Aires","02"
"297381","Comisaría","Femenino","Otro no familiar","Física","13","12 a 17 años","Femenino","2","1","Femenino","Madre","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-17 22:00:00","Ciudad Autónoma de Buenos Aires","02"
"297382","Comisaría","Masculino","Sin datos","Física","24","18 a 29 años","Femenino","3","1","Masculino","Ex espos@/pareja","Se planificó intervención para otro momento","2019-05-18 22:00:00","Ciudad Autónoma de Buenos Aires","02"
"297383","Víctima","Femenino","Otro familiar","Psicológica","78","Más de 60 años","Femenino","2","1","Femenino","Hij@","Llamante solicitó información y/o orientación","2019-05-18 23:40:00","Ciudad Autónoma de Buenos Aires","02"
"297384","Comisaría","Masculino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","No había móviles y/o Equipos para realizar la intervención","2019-05-18 23:20:00","Ciudad Autónoma de Buenos Aires","02"
"297385","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-05-18 00:20:00","Ciudad Autónoma de Buenos Aires","02"
"297386","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Hij@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-05-18 02:20:00","Ciudad Autónoma de Buenos Aires","02"
"297387","Comisaría","Masculino","Otro no familiar","Física","41","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-05-18 03:20:00","Ciudad Autónoma de Buenos Aires","02"
"297388","Otro Particular","Femenino","No hay niñas/os","Psicológica","50","50 a 59 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-05-18 09:00:00","Ciudad Autónoma de Buenos Aires","02"
"297389","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-18 11:00:00","Ciudad Autónoma de Buenos Aires","02"
"297390","Familiar de la víctima","Femenino","Madre","Física","29","18 a 29 años","Masculino","1","1","Femenino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-05-18 10:00:00","Ciudad Autónoma de Buenos Aires","02"
"297391","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-05-18 10:45:00","Ciudad Autónoma de Buenos Aires","02"
"297392","Comisaría","Femenino","Padre","Psicológica","40","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-05-18 15:30:00","Ciudad Autónoma de Buenos Aires","02"
"297393","Víctima","Femenino","No hay niñas/os","Física","41","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-05-18 14:30:00","Ciudad Autónoma de Buenos Aires","02"
"297394","Comisaría","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-05-18 15:15:00","Ciudad Autónoma de Buenos Aires","02"
"297395","Familiar de la víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Padre","Llamante solicitó información y/o orientación","2019-05-18 15:20:00","Ciudad Autónoma de Buenos Aires","02"
"297396","Familiar de la víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","2","Masculino","Otro no conviviente","Llamante solicitó información y/o orientación","2019-05-18 15:15:00","Ciudad Autónoma de Buenos Aires","02"
"297397","Víctima","Femenino","Sin datos","Psicológica","54","50 a 59 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-05-18 16:30:00","Ciudad Autónoma de Buenos Aires","02"
"297398","Otra Institución","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Otro conviviente","Llamante solicitó información y/o orientación","2019-05-18 14:10:00","Ciudad Autónoma de Buenos Aires","02"
"297399","Comisaría","Femenino","Sin datos","Física","64","Más de 60 años","Femenino","1","1","Masculino","Hij@","La víctima no aceptó la intervención de Equipos Móviles","2019-05-18 19:30:00","Ciudad Autónoma de Buenos Aires","02"
"297400","Comisaría","Femenino","Otro no familiar","Física","59","50 a 59 años","Femenino","2","1","Femenino","Herman@","Llamante solicitó información y/o orientación","2019-05-18 20:20:00","Ciudad Autónoma de Buenos Aires","02"
"297401","Comisaría","Masculino","Otro no familiar","Física","16","12 a 17 años","Femenino","2","3","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-18 20:00:00","Ciudad Autónoma de Buenos Aires","02"
"297402","Víctima","Femenino","Madre","Psicológica","38","30 a 39 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","No había móviles y/o Equipos para realizar la intervención","2019-05-18 20:30:00","Ciudad Autónoma de Buenos Aires","02"
"297403","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-18 21:30:00","Ciudad Autónoma de Buenos Aires","02"
"297404","Víctima","Masculino","No hay niñas/os","Psicológica","42","40 a 49 años","Masculino","1","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2019-05-18 22:20:00","Ciudad Autónoma de Buenos Aires","02"
"297405","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Vio","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-18 23:00:00","Ciudad Autónoma de Buenos Aires","02"
"297406","Comisaría","Femenino","Otro no familiar","Física","24","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-05-18 22:40:00","Ciudad Autónoma de Buenos Aires","02"
"297408","Comisaría","Femenino","No hay niñas/os","Física","53","50 a 59 años","Femenino","3","2","Femenino","Hij@","Llamante solicitó información y/o orientación","2019-05-19 00:25:00","Ciudad Autónoma de Buenos Aires","02"
"297409","Comisaría","Femenino","No hay niñas/os","Física","41","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-05-19 00:50:00","Ciudad Autónoma de Buenos Aires","02"
"297410","Otro sobre un caso que no es violencia familiar","Masculino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-05-19 01:10:00","Ciudad Autónoma de Buenos Aires","02"
"297411","Comisaría","Masculino","Otro no familiar","Física","17","12 a 17 años","Femenino","1","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-05-19 01:35:00","Ciudad Autónoma de Buenos Aires","02"
"297412","Comisaría","Masculino","No hay niñas/os","Física","26","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-05-19 08:00:00","Ciudad Autónoma de Buenos Aires","02"
"297413","Comisaría","Femenino","Otro no familiar","Física","22","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/pareja","La víctima no aceptó la intervención de Equipos Móviles","2019-05-19 08:00:00","Ciudad Autónoma de Buenos Aires","02"
"297414","Víctima","Femenino","Madre","Física","39","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-05-19 10:00:00","Ciudad Autónoma de Buenos Aires","02"
