"caso_id","llamante_descripcion","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_indec_id"
"411836","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-02-01 07:14:45","Ciudad Autónoma de Buenos Aires","02"
"411877","Comisaría","Femenino","Otro no familiar","Física","14","12 a 17 años","Masculino","1","1","Masculino","Otro no conviviente","No había móviles y/o Equipos para realizar la intervención","2019-02-01 01:45:16","Ciudad Autónoma de Buenos Aires","02"
"411876","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-31 23:51:45","Ciudad Autónoma de Buenos Aires","02"
"411875","Familiar de la víctima","Masculino","Sin datos","Psicológica","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ns/Nc","Llamante solicitó información y/o orientación","2019-01-31 21:37:27","Ciudad Autónoma de Buenos Aires","02"
"411874","Comisaría","Femenino","No hay niñas/os","Física","39","30 a 39 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-31 18:47:02","Ciudad Autónoma de Buenos Aires","02"
"407750","Víctima","Femenino","No hay niñas/os","Física","73","Más de 60 años","Femenino","1","1","Masculino","Herman@","Llamante solicitó información y/o orientación","2019-01-31 15:31:14","Ciudad Autónoma de Buenos Aires","02"
"13254","Víctima","Femenino","No hay niñas/os","Psicológica","55","50 a 59 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-31 15:26:42","Ciudad Autónoma de Buenos Aires","02"
"411873","Víctima","Femenino","Madre","Psicológica","22","18 a 29 años","Femenino","2","2","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-31 14:17:35","Ciudad Autónoma de Buenos Aires","02"
"411873","Víctima","Femenino","Madre","Psicológica","22","18 a 29 años","Femenino","2","2","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-31 13:50:21","Ciudad Autónoma de Buenos Aires","02"
"411871","Víctima","Femenino","No hay niñas/os","Psicológica","65","Más de 60 años","Femenino","1","1","Masculino","Hij@","Llamante solicitó información y/o orientación","2019-01-31 13:37:24","Ciudad Autónoma de Buenos Aires","02"
"411866","Víctima","Femenino","No hay niñas/os","Física y sexual","67","Más de 60 años","Femenino","1","0","NS/NC","Ns/Nc","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-31 12:16:50","Ciudad Autónoma de Buenos Aires","02"
"236900","Agresor/a","Femenino","Otro familiar","Física","6","6 a 11 años","Masculino","3","1","Femenino","Abuel@","Llamante solicitó información y/o orientación","2019-01-31 11:18:25","Ciudad Autónoma de Buenos Aires","02"
"411862","Hospital","Femenino","Otro no familiar","Física y sexual","27","18 a 29 años","Femenino","3","1","Masculino","Espos@/compañer@ actual","La víctima no aceptó la intervención de Equipos Móviles","2019-01-31 10:53:34","Ciudad Autónoma de Buenos Aires","02"
"360482","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-31 09:47:11","Ciudad Autónoma de Buenos Aires","02"
"411854","Agresor/a","Masculino","Padre","Psicológica","4","1 a 5 años","Masculino","2","1","Masculino","Padre","Llamante solicitó información y/o orientación","2019-01-31 09:38:23","Ciudad Autónoma de Buenos Aires","02"
"411855","Víctima","Femenino","Madre","Psicológica","45","40 a 49 años","Femenino","4","1","Masculino","Herman@","Llamante solicitó información y/o orientación","2019-01-31 09:38:05","Ciudad Autónoma de Buenos Aires","02"
"384581","Víctima","Femenino","No hay niñas/os","Económica y física","57","50 a 59 años","Femenino","1","1","Masculino","Ex espos@/pareja","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-31 09:33:19","Ciudad Autónoma de Buenos Aires","02"
"411853","Víctima","Femenino","No hay niñas/os","Física","49","40 a 49 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-31 09:14:54","Ciudad Autónoma de Buenos Aires","02"
"360482","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-31 08:46:52","Ciudad Autónoma de Buenos Aires","02"
"360482","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-31 06:35:16","Ciudad Autónoma de Buenos Aires","02"
"411852","Comisaría","Masculino","Otro no familiar","Física","35","30 a 39 años","Masculino","2","1","Femenino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-31 06:30:42","Ciudad Autónoma de Buenos Aires","02"
"360482","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-31 03:47:51","Ciudad Autónoma de Buenos Aires","02"
"360482","Víctima","Femenino","Madre","Física","38","30 a 39 años","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-31 03:15:11","Ciudad Autónoma de Buenos Aires","02"
"411851","Comisaría","Femenino","Otro no familiar","Psicológica","29","18 a 29 años","Femenino","2","1","Femenino","Otro no conviviente","Llamante solicitó información y/o orientación","2019-01-31 01:08:56","Ciudad Autónoma de Buenos Aires","02"
"411850","Comisaría","Masculino","Otro no familiar","Física","22","18 a 29 años","Femenino","1","1","Femenino","Otro no conviviente","Llamante solicitó información y/o orientación","2019-01-31 00:46:58","Ciudad Autónoma de Buenos Aires","02"
"411849","Otro Particular","Femenino","Sin datos","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-31 00:18:37","Ciudad Autónoma de Buenos Aires","02"
"411848","Familiar de la víctima","Masculino","Hermana/o","Física","Sin Datos","Sin Datos","NS/NC","4","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-31 00:13:15","Ciudad Autónoma de Buenos Aires","02"
"411847","Comisaría","Masculino","Otro no familiar","Física","29","18 a 29 años","Femenino","3","3","Femenino","Otro no conviviente","Llamante solicitó información y/o orientación","2019-01-31 00:00:17","Ciudad Autónoma de Buenos Aires","02"
"68995","Víctima","Femenino","No hay niñas/os","Física","45","40 a 49 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-01-30 23:12:41","Ciudad Autónoma de Buenos Aires","02"
"411839","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-30 23:02:39","Ciudad Autónoma de Buenos Aires","02"
"411836","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-30 22:24:59","Ciudad Autónoma de Buenos Aires","02"
"411846","Otro sobre un caso que no es violencia familiar","Masculino","Sin datos","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-01-30 21:39:44","Ciudad Autónoma de Buenos Aires","02"
"411836","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-30 19:45:56","Ciudad Autónoma de Buenos Aires","02"
"411836","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-30 19:16:08","Ciudad Autónoma de Buenos Aires","02"
"411845","Comisaría","Masculino","No hay niñas/os","Física","53","50 a 59 años","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-30 19:09:18","Ciudad Autónoma de Buenos Aires","02"
"411844","Víctima","Femenino","Madre","Física","53","50 a 59 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-30 18:35:06","Ciudad Autónoma de Buenos Aires","02"
"411843","Víctima","Femenino","Madre","Psicológica","41","40 a 49 años","Femenino","3","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-30 18:07:36","Ciudad Autónoma de Buenos Aires","02"
"411842","Víctima","Femenino","No hay niñas/os","Física","23","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-30 17:53:19","Ciudad Autónoma de Buenos Aires","02"
"411841","Otro Particular","Femenino","Otro no familiar","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-30 16:50:38","Ciudad Autónoma de Buenos Aires","02"
"411840","Víctima","Femenino","Madre","Física","24","18 a 29 años","Femenino","2","1","Masculino","Espos@/compañer@ actual","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-30 16:38:36","Ciudad Autónoma de Buenos Aires","02"
"411839","Comisaría","Femenino","Otro no familiar","Física","22","18 a 29 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-30 16:32:06","Ciudad Autónoma de Buenos Aires","02"
"411838","Víctima","Femenino","Madre","Física","38","30 a 39 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-30 15:55:10","Ciudad Autónoma de Buenos Aires","02"
"411835","Familiar de la víctima","Femenino","Sin datos","Psicológica","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-30 15:39:43","Ciudad Autónoma de Buenos Aires","02"
"411837","Vecina/o de la víctima","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","NS/NC","3","1","Masculino","Padre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-30 15:14:07","Ciudad Autónoma de Buenos Aires","02"
"407750","Víctima","Femenino","No hay niñas/os","Psicológica","72","Más de 60 años","Femenino","1","1","Masculino","Herman@","Se planificó intervención para otro momento","2019-01-30 15:01:38","Ciudad Autónoma de Buenos Aires","02"
"411836","Otro Institucional","Femenino","Otro no familiar","Física","45","40 a 49 años","Femenino","1","1","Masculino","Espos@/compañer@ actual","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-30 13:49:41","Ciudad Autónoma de Buenos Aires","02"
"411835","Familiar de la víctima","Femenino","Otro familiar","Física","Sin Datos","Sin Datos","Femenino","4","1","Femenino","Madre","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-30 13:49:23","Ciudad Autónoma de Buenos Aires","02"
"411833","Otro sobre un caso que no es violencia familiar","Masculino","Padre","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-01-30 13:22:08","Ciudad Autónoma de Buenos Aires","02"
"411833","Otro sobre un caso que no es violencia familiar","Masculino","Padre","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-01-30 13:19:36","Ciudad Autónoma de Buenos Aires","02"
"411828","Familiar de la víctima","Femenino","No hay niñas/os","Física","30","30 a 39 años","Femenino","1","1","Masculino","Otro conviviente","Llamante solicitó información y/o orientación","2019-01-30 12:48:40","Ciudad Autónoma de Buenos Aires","02"
"411827","Familiar de la víctima","Femenino","Otro familiar","Psicológica","16","12 a 17 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2019-01-30 12:37:52","Ciudad Autónoma de Buenos Aires","02"
"411825","Víctima","Femenino","Madre","Psicológica","Sin Datos","Sin Datos","Femenino","2","1","Masculino","Herman@","No intervino equipo móvil por tratarse de un caso fuera de CABA","2019-01-30 12:16:21","Ciudad Autónoma de Buenos Aires","02"
"411692","Víctima","Femenino","Madre","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-30 12:15:38","Ciudad Autónoma de Buenos Aires","02"
"411823","Vecina/o de la víctima","Femenino","Otro no familiar","Física","2","1 a 5 años","Masculino","1","1","Femenino","Madre","La víctima no aceptó la intervención de Equipos Móviles","2019-01-30 12:03:26","Ciudad Autónoma de Buenos Aires","02"
"411001","Víctima","Femenino","No hay niñas/os","Psicológica","Sin Datos","Sin Datos","Femenino","1","2","Masculino","Otro conviviente","Está interviniendo o se deriva a otra institución","2019-01-30 11:50:42","Ciudad Autónoma de Buenos Aires","02"
"348226","Otro sobre un caso que no es violencia familiar","Femenino","No hay niñas/os","Otras","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","No se trata de un caso de violencia familiar","2019-01-30 11:49:21","Ciudad Autónoma de Buenos Aires","02"
"411560","Otro Institucional","Femenino","Otro no familiar","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Llamante solicitó información y/o orientación","2019-01-30 11:37:37","Ciudad Autónoma de Buenos Aires","02"
"411809","Comisaría","Femenino","Madre","Física","26","18 a 29 años","Femenino","2","1","Masculino","Ex espos@/pareja","Llamante solicitó información y/o orientación","2019-01-30 11:26:18","Ciudad Autónoma de Buenos Aires","02"
"411787","Profesionales PVCV","NS/NC","Sin datos","No es un caso de Violencia Familiar","Sin Datos","Sin Datos","NS/NC","0","0","NS/NC","Ns/Nc","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-30 08:30:39","Ciudad Autónoma de Buenos Aires","02"
"411787","Comisaría","Femenino","No hay niñas/os","Psicológica","31","30 a 39 años","Femenino","1","1","Masculino","Ex espos@/pareja","Intervención Equipos Móviles a donde se encontrara la/s víctima/s","2019-01-30 07:41:56","Ciudad Autónoma de Buenos Aires","02"
"411783","Otro Particular","Masculino","No hay niñas/os","Física","Sin Datos","Sin Datos","Femenino","1","1","Masculino","Espos@/compañer@ actual","Está interviniendo o se deriva a otra institución","2019-01-30 07:27:38","Ciudad Autónoma de Buenos Aires","02"
